source	target	weight
MYO3B	CAMK1G	0.323529412
GSK3B	RPS6KA2	0.323529412
CDK19	CSK	0.323529412
PRPF4B	TSSK6	0.323529412
PAK3	SGK1	0.323353293
EPHA4	BMPR1A	0.323076923
MAPK11	PKDCC	0.323076923
CAMK2G	ACVR1	0.322916667
OXSR1	CHEK2	0.322580645
WEE1	PRKCA	0.322222222
WEE1	TBK1	0.322222222
CHEK2	WEE1	0.322033898
PIM1	CDK19	0.32173913
MAP2K1	KSR1	0.321428571
FGFR1	CDK17	0.32038835
EPHA4	SGK223	0.32
EPHA4	PRKCQ	0.32
WEE1	DSTYK	0.32
GSK3B	PRKCE	0.319672131
EIF2AK3	WEE1	0.319587629
LIMK2	DYRK1A	0.319327731
ACVR2A	STK4	0.319327731
SBK1	CDK19	0.31884058
MAP3K1	CAMK1D	0.318681319
MAPKAPK5	RIOK2	0.318181818
STK4	TAOK3	0.317647059
CAMK1D	IGF1R	0.317307692
RPS6KA1	RPS6KA2	0.317073171
EEF2K	CDK19	0.317073171
OXSR1	PAK3	0.316770186
ACVR2A	MAP4K4	0.316666667
PAK3	BRD2	0.316582915
SRC	MAP2K3	0.316326531
TRIO	IGF1R	0.315789474
SGK223	CDK19	0.315789474
AURKB	VRK2	0.315789474
GRK6	GSK3B	0.315315315
CAMK1D	PRKCE	0.315315315
CDK19	SIK3	0.315068493
DYRK1A	CASK	0.314814815
CHEK2	DSTYK	0.314814815
CAMK2G	CDK9	0.314606742
DAPK1	ERBB2	0.313953488
PAK3	ABL2	0.313333333
SRC	MAPKAPK3	0.313253012
FGR	IKBKE	0.313253012
MAP4K4	PTK7	0.313131313
CASK	SRPK2	0.313043478
PAK3	PTK2B	0.312101911
IGF1R	WEE1	0.311926606
EPHA3	EEF2K	0.311688312
ERN1	BMP2K	0.311688312
TNIK	KSR1	0.31147541
CSNK1G2	C9ORF96	0.31147541
EPHA4	SRC	0.311111111
OBSCN	TAOK3	0.310810811
NTRK2	NTRK3	0.310344828
STK4	PRKAA1	0.310344828
OXSR1	JAK2	0.31
SRMS	CAMK2B	0.31
ACVR2A	PAK3	0.30952381
EEF2K	BMP2K	0.30952381
MAP2K3	STK40	0.309278351
PAK3	MAP4K2	0.309090909
ADCK5	MAP2K2	0.309090909
NEK8	MAPK6	0.308823529
ADCK1	CAMKK2	0.308641975
RAF1	CDKL3	0.308641975
TRIM33	RPS6KA1	0.308641975
INSR	HIPK2	0.308641975
DSTYK	AURKA	0.308641975
RPS6KA2	IGF1R	0.308510638
IGF1R	PKDCC	0.308510638
IGF1R	SRMS	0.308411215
MAPK12	RPS6KA4	0.307692308
WNK2	LRRK1	0.307692308
TRIO	PRKCB	0.307692308
EPHA4	CAMK1D	0.307692308
MYO3B	DAPK1	0.307692308
CLK4	WEE1	0.307692308
MAP2K3	WEE1	0.307692308
WEE1	BRD2	0.307692308
CAMK2D	PRKCE	0.307692308
ZAP70	NEK6	0.307692308
PRKCA	MAP2K1	0.307692308
BMP2K	STK10	0.307692308
CHEK2	CDK19	0.307692308
GRK4	RIPK1	0.307692308
RPS6KA1	EPHB4	0.307692308
LIMK2	SYK	0.307692308
PRKG1	OXSR1	0.307017544
MAP2K3	MAP4K4	0.306930693
SRC	EPHA2	0.306930693
CDK10	NEK6	0.306930693
NEK6	PRKCA	0.306930693
TNIK	DAPK1	0.306666667
EIF2AK3	SIK3	0.306666667
KSR1	ERN1	0.306451613
EEF2K	WEE1	0.306122449
PRKD3	BMX	0.306122449
NUAK2	SRC	0.305882353
PEAK1	CDK19	0.305555556
PAK6	FGR	0.305555556
TBK1	CDC7	0.305555556
MAP3K1	DDR1	0.305263158
TRIO	MAP4K4	0.305263158
CAMK1D	MAP3K5	0.305263158
PAK3	PAK6	0.305194805
TRIB1	IGF1R	0.305084746
PIM1	MAP4K2	0.304964539
CHEK2	PAK3	0.304878049
STK3	ACVR1	0.304878049
TLK1	DSTYK	0.304761905
NTRK3	TRIB1	0.3046875
CAMK1D	NTRK3	0.304347826
SRMS	ZAP70	0.304347826
KSR1	BMP2K	0.304347826
SRMS	PRKCZ	0.303921569
PTK2B	FGR	0.303571429
PRKCE	CAMK2G	0.303571429
CHEK2	AURKB	0.303571429
IGF1R	PRKCA	0.303370787
MAP4K4	EPHB4	0.303370787
PRKCZ	PKDCC	0.303370787
TNIK	MAST4	0.303030303
CASK	ACVR1	0.303030303
MAP3K1	ACVR2A	0.302752294
GRK6	TLK1	0.302752294
TRIB1	ROCK2	0.302752294
FGFR1	DDR2	0.302752294
STRADA	RAF1	0.302631579
PAK3	CAMK2G	0.302631579
FGFR4	MAP3K1	0.302325581
ZAK	AURKB	0.302325581
PRKCE	PRKAA1	0.302083333
OXSR1	MAP3K5	0.301886792
NEK6	SYK	0.301886792
EPHA4	PIM1	0.301724138
KIT	DYRK3	0.301369863
PRKCI	LATS2	0.301369863
LYN	TGFBR2	0.301369863
RIOK1	TP53RK	0.301369863
CDC7	AURKA	0.301369863
MAP3K1	BMP2K	0.301204819
TRIO	SRC	0.301075269
WEE1	MAPK6	0.301075269
SRMS	PIM1	0.3
IGF1R	DYRK1A	0.3
PRKACB	SGK1	0.3
EEF2K	FGFR1	0.3
CHEK2	STK17B	0.3
KALRN	PRKCA	0.3
MAP3K8	BMP2K	0.3
IGF1R	ACVR1	0.3
STK10	TAOK3	0.3
DAPK3	VRK3	0.3
PIM1	BRD2	0.299435028
PAK3	DYRK1A	0.299363057
PAK3	ABL1	0.299319728
CHEK2	MAP4K4	0.299145299
IGF1R	PKMYT1	0.299145299
IGF1R	MAP4K4	0.299065421
RAF1	CDK12	0.298850575
JAK2	RPS6KA5	0.298850575
ACVR1B	PRKCZ	0.298850575
JAK1	PRKCZ	0.298850575
CAMK1D	STK32C	0.298850575
RAF1	TRIB3	0.298701299
CSNK2A1	PDIK1L	0.298701299
CDK19	EPHB4	0.298701299
RPS6KA4	RET	0.298507463
NEK6	PTK2B	0.298387097
PRPF4B	PAK2	0.298245614
SRC	MAP4K4	0.298076923
MAP4K4	EPHA2	0.298076923
MAP3K1	MAP4K4	0.29787234
EPHA4	CAMK2D	0.297619048
TRIM24	EEF2K	0.297619048
PRKCZ	PRKCA	0.297619048
FGFR1	PKMYT1	0.297520661
PRKCB	MYO3B	0.297297297
ULK1	PIM1	0.297297297
DYRK3	ACVR1B	0.297297297
JAK1	ERN1	0.297297297
ACVR2A	SGK1	0.297101449
PIM1	CDK6	0.297101449
EPHA4	FGFR2	0.297029703
WEE1	ROCK2	0.297029703
CAMK1D	PIM1	0.296875
ERN1	CSK	0.296875
PIM1	CAMK2G	0.296875
NRBP2	CDK9	0.296875
EPHA4	EPHA2	0.296703297
MAP3K5	CAMK2B	0.296703297
MAP2K3	BMP2K	0.296703297
EPHB4	FGR	0.296703297
NTRK2	TRIB1	0.296610169
MARK2	CHEK2	0.296610169
SRMS	CHEK2	0.296610169
ACVR2A	PIM1	0.296551724
WEE1	DDR2	0.296296296
CDK17	TAOK3	0.296296296
NTRK3	PRKCE	0.296
TNIK	PKMYT1	0.295918367
EPHB2	DMPK	0.295918367
PRKCA	ERN1	0.295774648
EPHA6	PRKAA1	0.295774648
PNCK	PRKAA1	0.295774648
CDC42BPB	STK3	0.295774648
CDC7	CHEK1	0.295774648
STK40	ZAP70	0.295454545
CAMK1D	EPHB4	0.295454545
IGF1R	SRC	0.295238095
IGF1R	EPHA2	0.295238095
WEE1	PRKCZ	0.295238095
PAK3	LIMK2	0.295180723
BRD2	LIMK2	0.295180723
CHEK2	PTK2B	0.295081967
BMPR1A	CAMK1D	0.294871795
EPHA4	ZAK	0.294871795
TRIO	PRKCA	0.294871795
EEF2K	PRKCA	0.294871795
CDK10	BMP2K	0.294871795
SRMS	PTK2B	0.294642857
OXSR1	PDGFRA	0.294117647
DDR1	CHEK2	0.294117647
MAP3K3	EIF2AK3	0.294117647
OXSR1	WEE1	0.294117647
TEX14	DSTYK	0.294117647
FGFR1	PRKCE	0.294117647
MAP2K3	STK10	0.294117647
PRKCE	CDK19	0.294117647
PRKCE	PKDCC	0.294117647
DDR1	IGF1R	0.293577982
CSNK1E	FGFR1	0.293577982
FGFR1	ABL2	0.293577982
MAP3K3	GRK6	0.293478261
GRK6	EIF2AK3	0.293478261
PRKACB	CDK19	0.293478261
FGFR4	LIMK1	0.293478261
EPHA4	NUAK2	0.293333333
PAK3	PRKCZ	0.293333333
EPHB4	PDK1	0.293333333
MAPK1	CLK2	0.293333333
AURKA	DAPK3	0.293333333
ALPK3	CDK15	0.293103448
TRIB1	EPHA2	0.293103448
GRK4	CSK	0.293103448
NEK3	ARAF	0.293103448
WEE1	TYRO3	0.292929293
WEE1	BMP2K	0.292929293
WEE1	NEK6	0.292682927
ACVR2A	MAP4K5	0.292682927
LIMK2	PTK2B	0.292682927
ACVR1	STK32C	0.292682927
DSTYK	RIOK2	0.292682927
RPS6KA2	OBSCN	0.292682927
VRK2	TP53RK	0.292307692
WNK1	MAP2K3	0.292134831
CSNK2A1	CDK17	0.292134831
CDK14	MAP3K5	0.292134831
STK4	STK10	0.292134831
GRK6	NLK	0.292035398
ERBB2	NEK6	0.292035398
CHEK2	PRKCZ	0.292035398
KALRN	PTK2B	0.292035398
CSNK2A1	SRMS	0.291666667
PAK6	MAP4K2	0.291666667
GSK3B	PRKACA	0.291666667
GRK6	PAK3	0.291390728
STK40	PAK3	0.291390728
WEE1	ABL1	0.291262136
SRC	CAMK2G	0.291262136
WEE1	PAK3	0.291139241
ZAP70	LMTK2	0.291139241
PRKCZ	MAP2K1	0.291139241
TRIO	EPHB4	0.291139241
STK10	LCK	0.291139241
JAK1	DCLK2	0.291139241
LRRK1	CAMK4	0.290909091
OXSR1	FLT1	0.290909091
WEE1	MAP4K4	0.290909091
NLK	PAK3	0.290909091
GSK3B	PAK3	0.290909091
GSK3B	ACVR1	0.290909091
CAMK2B	ZAP70	0.290697674
WNK2	PRKCB	0.290322581
ALPK3	CHEK2	0.290322581
OXSR1	PRKCE	0.290322581
SRMS	JAK1	0.290322581
NUAK2	KSR1	0.290322581
CAMK1D	CDK19	0.290322581
FGFR1	MAP4K2	0.290322581
STK4	GRK5	0.290322581
CAMK1D	PKDCC	0.290322581
AKT1	NRBP2	0.290322581
FGFR2	PIM1	0.289855072
ERN1	MAPKAPK3	0.289855072
STK32C	FLT4	0.289855072
TRIO	CHEK2	0.289719626
CHEK2	BMP2K	0.289719626
CAMK1D	FGR	0.289719626
FGFR1	AURKB	0.289719626
EEF2K	BCR	0.289473684
PRKCI	CSNK2A1	0.289473684
PDK1	CSNK1A1	0.289473684
DMPK	WNK4	0.289473684
TNIK	PKDCC	0.289473684
OXSR1	FGFR1	0.289256198
KALRN	MAP4K2	0.289256198
CHEK2	PRKACA	0.289256198
TRIM24	MAP3K1	0.289156627
EPHA4	EEF2K	0.289156627
EPHA4	BMP2K	0.289156627
WNK1	BMP2K	0.289156627
SRC	PIM1	0.2890625
SGK1	FGFR1	0.2890625
IGF1R	PDIK1L	0.288888889
EEF2K	CAMK2B	0.288888889
ZAP70	ABL2	0.288888889
EPHB1	PKDCC	0.288888889
EEF2K	SRMS	0.288659794
EPHA4	WEE1	0.288659794
STK40	CDK17	0.288659794
PRKCE	PRKCA	0.288659794
OXSR1	MAP3K1	0.288461538
MARK2	STK40	0.288461538
DYRK1A	CDK17	0.288461538
FGFR1	DSTYK	0.288461538
PIM3	NEK6	0.288461538
PRKCE	BMP2K	0.288461538
RIPK1	CSK	0.288461538
SRMS	WEE1	0.288288288
MAPK13	CDK10	0.288135593
GSK3B	IGF1R	0.288135593
MAP2K3	ACVR2A	0.288135593
NEK6	ABL2	0.288135593
PIM1	NEK2	0.288135593
PHKG1	LTK	0.287878788
CDC7	MAPK7	0.287878788
ULK1	SMG1	0.287671233
SGK223	PRKCQ	0.287671233
STK17B	TP53RK	0.287671233
PRKAA1	MAP3K7	0.287671233
WNK2	IGF1R	0.2875
CDK19	PDK1	0.2875
PIM2	ACVR1	0.2875
EEF2K	CDC7	0.2875
EEF2K	MAP3K7	0.2875
TRIB1	PAK3	0.28742515
ALK	ACVR1	0.287356322
FLT1	NTRK2	0.287128713
INSR	PRKCE	0.287128713
CHEK2	STK10	0.287128713
SRC	WEE1	0.287037037
SRMS	MAP4K4	0.287037037
TLK1	CDK17	0.287037037
DYRK1A	MYLK	0.287037037
TLK2	PRKACA	0.287037037
FGFR2	MAP4K4	0.286956522
SRPK2	MYLK	0.286956522
CASK	PRKCE	0.286956522
PRKCZ	MAP4K2	0.286956522
TRIB1	WEE1	0.286885246
SGK1	MAP4K2	0.286764706
ACVR2A	BRD2	0.286549708
PSKH1	HIPK4	0.285714286
PIK3R4	CDC42BPA	0.285714286
SBK1	MARK4	0.285714286
KSR2	TRIO	0.285714286
HCK	DYRK3	0.285714286
ILK	CDK12	0.285714286
FGFR2	NTRK3	0.285714286
RAF1	ERBB2	0.285714286
ALPK3	RPS6KA2	0.285714286
GRK6	RPS6KA2	0.285714286
NTRK3	IGF1R	0.285714286
MAP3K1	PDIK1L	0.285714286
CSNK2A1	MAP2K3	0.285714286
RPS6KA2	EIF2AK3	0.285714286
MAP2K3	PIM1	0.285714286
PIM1	SGK1	0.285714286
MAPKAPK5	DSTYK	0.285714286
ABL1	PIM3	0.285714286
PRKCI	HIPK2	0.285714286
PAK3	DDR2	0.285714286
PRKCA	KSR1	0.285714286
WNK1	STK10	0.285714286
RPS6KA1	CDK19	0.285714286
BMP2K	CDK19	0.285714286
IGF1R	MAP3K6	0.285714286
KIT	PDK1	0.285714286
TRIB3	PDPK1	0.285714286
TLK1	ABL2	0.285714286
PRKCI	PRKAA1	0.285714286
ERBB2	PTK2B	0.285714286
MAP4K4	PTK2B	0.285714286
RPS6KA2	TNK2	0.285714286
ULK1	CDC42BPB	0.285714286
IGF1R	STK3	0.285714286
TLK2	ACVR1	0.285714286
TRIO	PKDCC	0.285714286
DYRK1A	PKDCC	0.285714286
NUAK2	AURKB	0.285714286
MELK	CDK1	0.285714286
STK40	MAP3K11	0.285714286
PRKCI	LCK	0.285714286
FGR	LCK	0.285714286
SRC	CSNK1G2	0.285714286
PRKAA1	TAOK3	0.285714286
TNK1	CSF1R	0.285714286
WEE1	PKN2	0.285714286
CHEK2	TTN	0.285714286
PIM1	NEK6	0.284722222
SRC	CHEK2	0.284482759
PDGFRA	CAMK1D	0.28440367
CAMK2D	NTRK3	0.28440367
PRKCE	CAMK2B	0.28440367
PRKACA	CAMK2G	0.28440367
CDKL5	CASK	0.284313725
ERBB2	KALRN	0.284313725
CAMK1D	RPS6KA1	0.284210526
EPHA4	IGF1R	0.284210526
MAP4K4	CDK19	0.284210526
MAP4K4	PAK4	0.284210526
BMP2K	CAMK2G	0.284210526
WEE1	EPHB3	0.284210526
MAPK9	EEF2K	0.284090909
SGK223	SRC	0.284090909
ZAP70	PRKCZ	0.284090909
SRC	EPHB4	0.284090909
EIF2AK2	PTK2B	0.284090909
STK3	TLK2	0.284090909
BRD2	NEK6	0.284023669
CDK8	WNK1	0.283950617
CLK4	MAPK9	0.283950617
ROCK2	PRKAA1	0.283950617
FYN	PAK3	0.283870968
PAK3	DSTYK	0.283783784
PRPF4B	STK24	0.283783784
GSK3B	PIM1	0.283687943
EPHA4	MAPK4	0.28358209
ROR2	TGFBR2	0.28358209
CHEK2	ACVR2A	0.28358209
BMPR2	PIM1	0.28358209
PIM1	DYRK1A	0.28358209
PRKDC	DAPK3	0.28358209
NTRK3	CDK6	0.283464567
BCKDK	PSKH1	0.283333333
EEF2K	PIM1	0.283333333
CHEK2	KALRN	0.283333333
PRKDC	VRK3	0.283333333
GSK3B	RPS6KA5	0.283185841
CHEK2	MAP3K11	0.283185841
GSK3B	BRD2	0.28313253
PAK3	PKMYT1	0.28313253
BRD2	PKMYT1	0.28313253
GRK1	EIF2AK1	0.283018868
EPHA4	TRIB1	0.283018868
CAMK1D	MAP4K4	0.283018868
RPS6KL1	TNK1	0.283018868
IGF1R	MAP3K5	0.282828283
SGK223	CDK6	0.282828283
DCLK1	EPHB2	0.282828283
SRMS	CAMKK1	0.282828283
RPS6KA5	RPS6KA1	0.282608696
TRIM24	STK40	0.282608696
ULK1	WEE1	0.282608696
INSR	CAMK2G	0.282608696
EEF2K	AURKB	0.282608696
CAMK1D	CSNK1G2	0.282608696
BMPR1A	CSF1R	0.282608696
SGK1	TLK1	0.282442748
CHEK2	MAP4K2	0.282442748
FGFR4	JAK2	0.282352941
DYRK3	MAP2K3	0.282352941
DSTYK	ACVR1B	0.282352941
TBCK	AURKB	0.282352941
BMPR2	NEK6	0.282258065
OXSR1	NTRK2	0.282051282
TRIO	NUAK2	0.282051282
MAP3K1	SGK223	0.282051282
CAMK1D	CHEK2	0.282051282
FYN	SRPK2	0.282051282
JAK1	ZAP70	0.282051282
ACVR1B	PDK1	0.282051282
PRKAA1	DCLK1	0.282051282
IGF1R	CDK6	0.282051282
IRAK3	AURKB	0.282051282
CDK19	TP53RK	0.282051282
EPHB4	OBSCN	0.282051282
DDR2	HIPK1	0.281818182
PTK7	CDK6	0.281818182
CHEK2	PIM1	0.281690141
TNIK	PRKCA	0.281690141
MAP3K6	PAK4	0.281690141
MAP3K7	MTOR	0.281690141
EPHB1	NTRK2	0.281553398
MAP3K1	PRKCE	0.281553398
CHEK2	SGK1	0.281481481
PSKH1	TRIB3	0.28125
ADCK1	GSG2	0.28125
OXSR1	NTRK3	0.28125
MAPKAPK5	CHEK2	0.28125
TRIM24	MAP4K4	0.28125
ACVR2A	FGFR1	0.28125
GRK6	DSTYK	0.28125
TRIO	STK4	0.28125
LMTK2	KALRN	0.28125
BMPR1A	MAPK6	0.28125
PAK3	HIPK1	0.28125
SRMS	PKDCC	0.28125
KALRN	SYK	0.28125
SRMS	MAP4K2	0.280991736
RPS6KA4	CAMK1D	0.280898876
RPS6KA1	DSTYK	0.280898876
SRC	PIM3	0.280898876
SGK3	HIPK2	0.280898876
CAMK1D	AKT1	0.280898876
PRKCZ	CSNK1G2	0.280898876
LRRK1	KDR	0.280701754
MAPK13	CSNK1D	0.280701754
TAOK3	TNK1	0.280701754
PRKAA1	LATS1	0.280701754
HUNK	RIPK3	0.280701754
EPHA4	MAP3K1	0.280487805
MAP3K1	MAPK1	0.280487805
HIPK4	PRKCZ	0.280487805
EPHA2	MAP2K1	0.280487805
JAK2	BMP2K	0.280487805
WNK1	CDK19	0.280487805
EEF2K	PDK1	0.280487805
MAP2K3	PRPF4B	0.280487805
DAPK1	SYK	0.280487805
DSTYK	TBK1	0.280487805
CDK14	FGFR2	0.280373832
EPHA1	NLK	0.280373832
NLK	EIF2AK3	0.280373832
GSK3B	EIF2AK3	0.280373832
PRKCE	ROCK2	0.280373832
EPHA2	KALRN	0.280373832
EPHA2	FGR	0.280373832
STK40	PRKACA	0.280373832
NEK6	CSNK1G2	0.280373832
IGF1R	PAK3	0.280254777
STK39	LATS2	0.28
KIT	PRKCQ	0.28
TRIO	WEE1	0.28
PIM1	CDK17	0.28
MAP3K1	CSNK1D	0.28
ACVR2A	KALRN	0.28
CDK19	MAPKAPK3	0.28
DYRK3	PDK1	0.28
CSNK2A1	PRPF4B	0.28
RIOK2	CDK1	0.28
AURKA	CDK1	0.28
EIF2AK3	VRK3	0.28
TRIB1	BRD2	0.279761905
TRIB1	PIM1	0.27972028
PIM1	LIMK2	0.27972028
CAMK1D	TRIB1	0.279661017
GSK3B	CASK	0.279661017
CDK14	ERBB4	0.279569892
PDIK1L	WEE1	0.279569892
PRKCI	FGFR1	0.279569892
DSTYK	ABL1	0.279569892
MAP3K8	PAK6	0.279569892
EIF2AK1	CDK10	0.279411765
ACVR2A	MAP4K2	0.279411765
TYK2	IKBKE	0.279411765
DDR1	KALRN	0.279279279
OXSR1	SPEG	0.279279279
SRC	PAK3	0.279220779
PAK3	MYLK	0.279220779
EPHA4	CDK14	0.279069767
TRIO	RPS6KA1	0.279069767
KSR2	SRC	0.279069767
PRKCZ	EPHB4	0.279069767
STK17B	AURKB	0.279069767
PRKCZ	AURKA	0.279069767
CAMK1D	EPHA2	0.278846154
FGFR1	ROCK2	0.278846154
CHEK2	ZAP70	0.278846154
IGF1R	PRKCZ	0.278846154
DYRK1A	ACVR1	0.278846154
STK32B	TRIO	0.278688525
KIAA1804	BRD3	0.278688525
NRBP2	SIK1	0.278688525
CSNK2A1	EPHB4	0.278481013
CDK19	CSNK1A1	0.278481013
EEF2K	PRKAA1	0.278481013
PAK3	FGR	0.278481013
CSNK2A1	AKT1	0.278481013
RPS6KA5	NEK3	0.278481013
EPHB1	FLT1	0.278350515
FLT1	MAP2K3	0.278350515
PEAK1	CHEK2	0.278350515
TRIM33	WEE1	0.278350515
MAP3K3	MAP4K4	0.278350515
PRKD2	ZAP70	0.278350515
STK4	STK19	0.278350515
CDK17	AURKB	0.278350515
CHEK2	STK25	0.278350515
PRKD2	WEE1	0.27826087
PRKG1	PRKCE	0.27826087
CDK6	CAMK2G	0.27826087
OXSR1	ACVR2A	0.278195489
WNK2	CAMK4	0.277777778
CAMK2D	OXSR1	0.277777778
DDR1	CAMK1D	0.277777778
MAP2K6	FGFR2	0.277777778
PRKCQ	TNIK	0.277777778
DYRK3	MAP4K4	0.277777778
STK17B	STK4	0.277777778
ULK1	EPHB4	0.277777778
PDK1	PRPF4B	0.277777778
LIMK2	DCLK1	0.277777778
ABL1	TNK2	0.277777778
KIAA1804	PKDCC	0.277777778
EPHB1	SYK	0.277777778
SYK	AURKB	0.277777778
SIK1	BRAF	0.277777778
BCR	EPHB3	0.277777778
ULK3	STK17A	0.277777778
PDGFRA	FGFR2	0.277310924
NLK	IGF1R	0.277310924
DAPK1	PIM1	0.277310924
DYRK1A	PRKCE	0.277310924
SRC	NEK6	0.277310924
MAP4K2	CAMK2G	0.277310924
CASK	ABL1	0.277227723
CDK17	STK4	0.277227723
ABL2	AURKB	0.277227723
BCR	MAP2K3	0.277108434
SCYL3	DSTYK	0.277108434
CSNK1D	PRKCZ	0.277108434
DSTYK	TP53RK	0.277108434
STK24	OBSCN	0.277108434
DSTYK	BRAF	0.277108434
HIPK4	PHKG1	0.276923077
TRIB1	GSK3B	0.276923077
PRKCA	CSK	0.276923077
KSR1	MAPK6	0.276923077
WNK4	RPS6KL1	0.276923077
MAP3K14	SIK3	0.276923077
PRPF4B	STK25	0.276923077
RIOK2	PRKDC	0.276923077
DCLK2	RIPK3	0.276923077
GRK6	PRKCE	0.276785714
ADCK2	CSNK2A2	0.276595745
PKN1	MAPK1	0.276595745
TRPM7	WEE1	0.276595745
LATS2	MAP4K4	0.276595745
GSK3B	MAP3K6	0.276595745
CAMK2G	PKDCC	0.276595745
DDR2	NEK2	0.276595745
MAPK12	PRKCH	0.276315789
STK17B	ACVR1B	0.276315789
STK17B	JAK1	0.276315789
TRIM33	PRKCA	0.276315789
SMG1	MAPK6	0.276315789
CDC7	CDK1	0.276315789
WNK4	OBSCN	0.276315789
BRD2	SIK2	0.276315789
MARK2	GRK6	0.276190476
GRK6	IGF1R	0.276190476
EEF2K	PRKCE	0.276190476
PRKCZ	FGR	0.276190476
PKMYT1	GRK5	0.276190476
CAMK1D	CAMK2G	0.276190476
NEK6	MAP4K2	0.276119403
FGFR4	MAPK1	0.275862069
GSK3B	EPHA2	0.275862069
ACVR2A	DSTYK	0.275862069
NTRK2	PRKCE	0.275862069
STK40	STK10	0.275862069
CDC42BPB	TLK2	0.275862069
RIOK1	AURKB	0.275862069
ABL1	CSNK1G2	0.275862069
RPS6KA1	IGF1R	0.275510204
ADCK4	STK40	0.275510204
CDK8	WEE1	0.275510204
PRKACB	DSTYK	0.275510204
EPHA6	PRKCE	0.275510204
ROCK2	DDR2	0.275510204
IGF1R	BMP2K	0.275510204
SRMS	TNK2	0.275510204
ROCK2	CAMK2G	0.275510204
PLK2	EPHA4	0.275362319
PEAK1	PRKCQ	0.275362319
PBK	EEF2K	0.275362319
ACVRL1	AKT1	0.275362319
VRK1	VRK2	0.275362319
PRKCI	CHEK1	0.275362319
RIOK2	VRK3	0.275362319
BMPR2	PRKD1	0.275229358
CDK12	CHEK2	0.275229358
PRKD1	WEE1	0.275229358
PKN1	KALRN	0.275229358
NEK6	STK24	0.275229358
CHEK2	STK19	0.275229358
NEK6	PKDCC	0.275229358
NEK6	OBSCN	0.275229358
ADCK1	RAF1	0.275
LTK	MAPK9	0.275
TRIO	SGK223	0.275
SGK223	EEF2K	0.275
BRD2	DYRK1A	0.275
TRIB1	CASK	0.275
PIM2	DSTYK	0.275
BCR	DSTYK	0.275
DSTYK	CSNK1D	0.275
GSK3B	KALRN	0.275
SGK223	BMP2K	0.275
BMPR2	CDK6	0.275
TRIB1	CHEK2	0.27480916
EPHA7	CDK14	0.274725275
TRIO	ERBB4	0.274725275
RPS6KA5	RPS6KA2	0.274725275
RAF1	DSTYK	0.274725275
SRC	JAK1	0.274725275
IGF1R	ERN1	0.274725275
MAP2K3	CDK19	0.274725275
MAP2K3	PAK4	0.274725275
STK40	SYK	0.274725275
MAP3K1	AURKB	0.274725275
GRK6	MAP2K7	0.274725275
GRK6	SRC	0.274509804
CAMK2D	WEE1	0.274509804
DSTYK	KALRN	0.274509804
CHEK2	EPHB4	0.274509804
STK40	ABL2	0.274509804
PRKAA2	PRKCD	0.274509804
FLT1	NTRK3	0.274336283
EEF2K	ACVR2A	0.274336283
EIF2AK3	ACVR2A	0.274336283
WEE1	KALRN	0.274336283
ACVR2A	BMP2K	0.274336283
MAP4K5	HIPK1	0.274336283
KDR	CAMK1G	0.274193548
