source	target	weight
PDGFRA	KIT	0.659497433
TXK	BMX	0.659463846
CAMKK2	CAMKK1	0.659114674
EPHB4	EPHA4	0.658512007
FRK	LYN	0.658429775
BMP2K	PIP4K2B	0.658164524
PAK7	PAK4	0.657693581
EPHB6	MAP3K19	0.656954499
EPHA5	EPHB2	0.656644551
FRK	HCK	0.655562621
PRKD2	PRKD3	0.655504051
DYRK1A	DYRK1B	0.65547712
CLK4	CLK2	0.652767287
PRKAA2	PAK3	0.652330889
EPHA6	EPHB1	0.652216608
SLK	STK10	0.652090386
TAOK1	NUAK2	0.650009691
DCLK1	DCLK2	0.649489735
NEK7	NEK9	0.648916208
FYN	RET	0.648661846
KIT	LYN	0.648404809
CSF1R	FGR	0.64756227
AAK1	SRPK3	0.647055448
CLK1	CDK7	0.646936587
BMX	TEC	0.644990849
SIK1	PRKAA2	0.644868629
ABL2	LCK	0.644269995
FGR	MAP3K3	0.644145091
PDGFRB	LCK	0.643930662
ERBB4	ERBB2	0.643687797
EPHB4	EPHB2	0.643103661
FGR	RET	0.643033919
EPHA2	EPHA5	0.642823538
AAK1	PIP5K1A	0.642071267
EPHA7	EPHA6	0.641157696
EPHA5	EPHA4	0.64021405
CDK7	MAP3K7	0.639759729
SRC	SLK	0.639538543
AURKC	ULK3	0.639010255
CSF1R	ABL2	0.63884036
KIT	LCK	0.638820198
MINK1	MAP3K19	0.638749715
LCK	SLK	0.638369056
MAP4K4	MINK1	0.637838383
BRSK1	BRSK2	0.637248935
HCK	RET	0.637203196
STK24	MST4	0.636043945
HIPK4	MAP3K19	0.63594105
STK17A	STK17B	0.635632306
BLK	RET	0.635626275
FLT1	RET	0.635502568
CAMK2B	CAMK2G	0.634795571
LCK	RET	0.634012821
TNIK	CIT	0.633840828
HIPK1	CDK7	0.633584512
SRC	RET	0.633349791
CSF1R	LYN	0.633234789
DYRK1B	CLK4	0.633208671
MAP3K7	TNIK	0.633141799
MAP4K2	TNIK	0.633125548
CSF1R	SRC	0.632993554
EPHB1	EPHB2	0.632436838
HIPK1	DYRK1A	0.632381652
YES1	SIK1	0.632265222
MYLK	CAMKK2	0.631556048
MARK2	PAK7	0.631253752
CDK18	CDK14	0.631160489
ABL2	RET	0.630827707
HIPK4	HIPK3	0.630259742
MAP4K3	MAP3K3	0.629491616
CLK4	CDK7	0.628842073
LYN	CSK	0.628801043
GAK	AAK1	0.628058429
YES1	RET	0.627670363
AXL	STK10	0.6270895
MAP4K5	MAP4K4	0.62708181
CAMK2A	CAMK2G	0.626897056
CHUK	IKBKB	0.626773825
PRKD1	PRKD3	0.626663865
FGR	TXK	0.62648669
MAP3K2	MAP3K3	0.626203537
CLK2	CDK7	0.625899571
YES1	CSK	0.625660025
DAPK3	CAMK2A	0.625561179
RET	SIK1	0.625327532
SRPK1	SRPK3	0.625161131
MAP3K7	MINK1	0.624940533
LYN	BLK	0.624220766
EPHA2	EPHA3	0.624189916
ROCK1	ROCK2	0.624084411
FYN	BLK	0.624042902
NUAK2	ULK2	0.623944017
KDR	RET	0.623788557
PAK7	PAK6	0.623739907
SIK1	PRKAA1	0.623727029
ANKK1	RIPK4	0.623448057
HCK	SIK1	0.622362141
HCK	CSK	0.622334179
PTK2B	PTK2	0.621783955
MAP3K3	MAP4K2	0.621267475
FLT4	FLT1	0.621101543
CAMKK2	PHKG2	0.620887845
MINK1	MAP2K5	0.620376928
MAP4K1	MAP4K5	0.620262688
SIK2	MAP4K1	0.620241875
CSNK1G2	CSNK1G3	0.620207444
MAP3K7	BMP2K	0.620009668
MAP3K10	MAP3K9	0.619630481
AAK1	PIP4K2B	0.619409979
FLT4	KDR	0.619321947
SRPK1	RIOK1	0.61930661
MAP3K7	AAK1	0.619297022
CSF1R	RET	0.618218428
AURKA	AURKB	0.618138959
AURKB	ULK3	0.618075452
LCK	DDR1	0.618068247
AXL	MAP3K7	0.617828765
FYN	TXK	0.617624321
CSNK1D	CSNK1E	0.617158151
BLK	BTK	0.617044869
STK16	BMP2K	0.616686416
ULK2	DCLK3	0.61584674
LYN	RET	0.615835388
MAPK8	MAPK10	0.615786919
LYN	SIK1	0.615369922
ULK3	ULK1	0.614729406
HIPK2	MAP3K19	0.614708589
PDGFRB	TNIK	0.61457889
NUAK2	BMP2K	0.614517045
SRC	AXL	0.614443786
CSNK2A1	AAK1	0.61421685
BMP2K	SRPK3	0.614095551
FGR	CSK	0.613821088
EPHB1	EPHA4	0.613534617
FYN	MAP4K1	0.61291233
TAOK1	MAP3K7	0.612861345
KIT	FGR	0.612821075
FGR	MAP4K1	0.612805272
AURKC	BMP2K	0.612791196
HIPK3	DYRK2	0.612664613
EGFR	ERBB2	0.612607612
CDK7	AAK1	0.611873532
FRK	SRC	0.611574842
SIK2	MAP4K3	0.61130299
TAOK1	AAK1	0.61118814
KIT	TNIK	0.610742469
MKNK2	MAP3K7	0.610520301
MAP4K3	MAP4K2	0.610386773
LYN	MAP4K5	0.610287951
FRK	FGR	0.610191122
SIK1	MAP4K1	0.610186312
BTK	TXK	0.609085179
SIK1	TEK	0.609067755
PHKG2	DAPK2	0.609058827
LCK	AXL	0.609011615
YES1	BTK	0.608984099
BTK	EGFR	0.608886161
MAP4K3	MAP3K7	0.608495325
FLT4	RET	0.608491965
FYN	LCK	0.608471212
FYN	CSK	0.608416268
MAP4K2	MINK1	0.608362335
LIMK2	LIMK1	0.608313233
MAP4K2	AAK1	0.607858814
NUAK2	ULK1	0.607682584
RET	PRKAA1	0.60749918
AAK1	DAPK3	0.607071819
MAP3K9	MAP4K3	0.606554827
MAP3K3	MAP3K7	0.606525108
PRKAA1	AURKB	0.606276748
DAPK1	CAMK2A	0.606210312
IRAK3	MAP3K7	0.606203875
CAMK1G	NEK1	0.605702973
PDGFRB	MAP3K7	0.605552645
MAPK11	MAPK14	0.605528857
AURKA	AURKC	0.605523834
SRPK1	PIP5K1A	0.605172739
CSF1R	FRK	0.604928903
ABL2	BLK	0.604426663
MAP4K2	MAP4K4	0.60410036
IKBKE	CAMK1G	0.604027328
SIK1	CSK	0.60380292
MERTK	SLK	0.603682197
EPHA2	EPHA8	0.603639366
AXL	MAP3K3	0.603580227
STK16	RIOK1	0.6035021
STK16	AAK1	0.603346534
KIT	MAP4K5	0.602943167
CAMK1D	CAMK1	0.602717192
ABL2	TXK	0.602551441
HIPK3	IRAK1	0.602020445
MARK2	MARK3	0.601980374
CSF1R	YES1	0.601644481
DYRK1B	CLK1	0.601593852
KIT	FRK	0.601412312
CAMKK1	PHKG2	0.601147637
LYN	DDR1	0.601147321
PIK3CD	PIK3CG	0.601103196
CAMKK1	DAPK3	0.601095142
GAK	TNIK	0.601060978
FRK	YES1	0.601003386
EPHA1	EPHA6	0.600992903
MAP3K7	RIOK1	0.600890537
MAP3K10	MAP3K11	0.600824793
MAP4K3	MAP4K5	0.600316409
HIPK1	DYRK1B	0.600225152
FGFR1	FGFR3	0.600197708
PKN1	PKN2	0.600138921
BLK	TXK	0.60013796
FLT1	LYN	0.59992859
HIPK3	DYRK1A	0.599385032
MAP3K7	RIOK3	0.599124208
MAP3K7	MAP3K19	0.599043819
KIT	ABL2	0.599011053
LCK	STK10	0.598879522
CAMKK2	CAMK2A	0.598803074
FYN	TNK2	0.598671127
CSNK2A1	MAP2K3	0.598649482
HIPK1	CLK2	0.598608717
MINK1	AAK1	0.598551983
ABL2	DDR1	0.598312254
NUAK2	RIOK1	0.598310212
BLK	SLK	0.598267526
FRK	TNK2	0.597953121
FGFR2	SIK1	0.597639168
PDGFRB	SRC	0.597437321
KIT	MAP3K7	0.597238104
PHKG2	CAMK2A	0.597070317
CDK14	CDK3	0.596906355
MST4	MAP3K3	0.59677046
TAOK1	MAP4K2	0.596662205
ULK3	BMP2K	0.596645175
CDK17	CDK14	0.596627398
TAOK3	CDK7	0.596278928
RET	TXK	0.596205715
FLT1	ABL2	0.596185554
KDR	PDGFRA	0.596073758
HIPK2	IRAK1	0.596023708
NEK6	NEK9	0.595985
BLK	EGFR	0.595389545
HIPK1	CSNK2A1	0.595341011
KIT	SRC	0.595228944
HIPK2	DYRK2	0.595078607
FGFR2	FYN	0.595045622
MAP3K7	MAP4K4	0.595042808
TAOK1	CLK1	0.594950932
CLK1	MAPK15	0.594844885
TNK1	TNK2	0.594838573
SRC	SIK1	0.594823869
FYN	PRKAA1	0.594414479
YES1	TXK	0.594084662
CSNK2A1	DAPK1	0.594029851
DAPK2	CAMK2A	0.593824598
PDGFRB	LYN	0.593754751
CDC42BPA	CDC42BPB	0.593626569
ULK2	DCLK1	0.593553294
SYK	SIK2	0.593541874
CSF1R	FYN	0.593493451
SRPK1	BMP2K	0.59319285
PDGFRA	PDGFRB	0.593106554
SRC	BTK	0.593090931
GAK	STK16	0.593052503
MYLK	CAMK2A	0.592942018
CSF1R	DDR1	0.592818104
IRAK1	ROCK1	0.592695037
CSF1R	BLK	0.592455665
FYN	PRKAA2	0.59233578
NUAK2	AAK1	0.592328197
MAP4K2	RIOK3	0.592294522
MAP4K2	RIOK1	0.592208416
NUAK2	RIOK3	0.592184059
FGFR2	FLT1	0.592039026
FGR	MAP4K5	0.592027842
EPHA3	LYN	0.591907061
STK16	RIOK3	0.591481313
MAP4K1	PRKAA1	0.591425186
PDGFRA	LYN	0.591298107
BLK	AXL	0.591232452
SIK1	TXK	0.59117007
ULK3	AAK1	0.590870212
MYLK	DAPK3	0.59077249
DDR2	DDR1	0.590691605
BTK	BMX	0.590654942
HIPK2	DYRK1A	0.590151254
NUAK2	MAP4K2	0.590141513
FYN	TEK	0.589667055
SIK1	BMX	0.589537362
MAP3K19	AAK1	0.58953433
RET	BTK	0.589289148
PDGFRB	BLK	0.589255007
PDGFRB	MAP4K5	0.588472503
MAP3K7	MAP2K3	0.588416274
FGR	SLK	0.588260785
EPHA4	EPHB2	0.588112806
AXL	BTK	0.587407233
EPHA2	EPHA4	0.587384802
CAMK2B	CAMK1G	0.586808496
NTRK3	NTRK2	0.586802016
CAMKK1	DAPK1	0.58667403
SRC	DDR1	0.58662008
DCLK2	MAPK7	0.586562915
EPHA7	EPHB1	0.586450942
PRKAA1	ULK1	0.586357996
BTK	MAP4K1	0.586283561
CDK17	CDK18	0.586144049
DYRK1B	CDK7	0.586132115
MAP4K1	MAP3K3	0.586006303
MINK1	CIT	0.585938267
MAP4K3	MAP4K4	0.585906596
TAOK3	NUAK2	0.585888833
ULK1	DCLK1	0.585888811
CDK7	MKNK2	0.585873107
TTK	GAK	0.585795381
FLT1	CSF1R	0.585524598
FRK	LCK	0.585047605
FGR	BTK	0.584914745
KIT	EPHB6	0.584604255
SIK1	SIK2	0.584252771
CLK4	MAPK15	0.58415872
SRPK1	AAK1	0.584133155
MAP4K5	TNIK	0.583760864
CSNK1G3	CSNK1G1	0.583755195
FGR	TNK2	0.583558531
EPHB4	EPHA8	0.583554103
ULK1	DCLK3	0.583527941
ALK	LTK	0.583228497
BUB1	SGK1	0.583063889
IRAK1	AAK1	0.583002374
TNIK	AAK1	0.582988729
CDK7	MAPK15	0.5829608
AXL	MAP4K5	0.582949645
MKNK2	AAK1	0.582641741
MERTK	MAP4K1	0.582349729
CSNK1A1	CSNK1D	0.582255968
CSNK2A1	RIOK2	0.582203571
HIPK1	CLK4	0.581972259
TNIK	MAP3K19	0.58196947
HIPK1	MAP3K19	0.581947475
KIT	DDR1	0.581843543
SIK1	TNK2	0.581827468
PHKG2	DAPK3	0.581616947
SIK2	PRKAA1	0.581477404
DAPK2	CAMK2B	0.581450411
CSNK2A1	RIOK1	0.581113447
STK33	PHKG2	0.580739883
MAP3K9	SYK	0.580645618
EPHA5	EPHA8	0.580511718
FGFR2	FLT4	0.58045787
SRC	MERTK	0.580413726
MAP4K3	MST4	0.58036931
RET	PRKAA2	0.580266211
CAMKK1	CAMK2A	0.58016815
GAK	CLK2	0.579950417
MAP4K2	PIP4K2B	0.579905619
MAP4K2	IRAK1	0.579830579
AAK1	MAP2K3	0.579773404
PIK3CD	PIK3CB	0.579690413
ABL2	PRKAA1	0.579639233
HIPK4	MINK1	0.579508674
TIE1	AXL	0.579445934
CAMK2D	CAMK1G	0.578827165
CLK1	MYLK	0.578724974
KIT	HCK	0.578671234
BLK	STK10	0.578521013
HIPK3	MAP3K19	0.578478964
PDGFRB	FLT3	0.57838545
RIOK2	AAK1	0.578329266
MAP4K3	TNIK	0.578326211
ULK3	MAP3K7	0.578325714
FGR	MAP3K7	0.578186703
MAP3K7	MELK	0.578177703
CSF1R	HCK	0.578141175
HIPK1	CLK1	0.578107927
MAP4K2	MAP3K19	0.578107596
FGFR2	RET	0.577975858
HIPK1	CIT	0.577835352
EPHA3	ABL2	0.577737735
CLK2	MYLK	0.577643049
STK16	MAP3K7	0.577558146
MAP3K7	MARK2	0.577465443
CSNK2A2	AAK1	0.577442795
PRKAA1	ULK2	0.577427516
YES1	SLK	0.577412103
EPHA7	EPHA5	0.577322232
CAMKK2	DAPK3	0.577193267
CDK7	RIOK1	0.577085271
FRK	PTK6	0.577060527
AAK1	DAPK1	0.576845737
MELK	PAK7	0.576796954
FGR	TNIK	0.576729162
HIPK4	DYRK1A	0.57659016
ABL2	PRKAA2	0.576569982
KIT	FYN	0.576446339
AXL	AURKB	0.576371169
MAP3K7	PIP4K2B	0.576310835
DAPK3	CAMK2B	0.57586249
MAP4K1	MARK3	0.575857011
HIPK4	CDK7	0.575782472
DYRK2	DYRK1A	0.575656605
TAOK1	ULK1	0.575611057
FGR	PRKAA1	0.575501334
ABL2	MAP4K1	0.575402827
KIT	AURKB	0.575371399
FGFR3	FLT1	0.575355954
MAP4K5	MAP3K3	0.575345353
DYRK1B	CSNK2A1	0.575053864
PIP4K2B	GRK4	0.574991444
SRC	STK10	0.574838337
CSNK2A1	RIOK3	0.574797095
MAP4K2	BMP2K	0.574630224
MAPK10	RIOK2	0.574515688
PTK2	ROS1	0.574443041
SRPK1	MARK4	0.574353004
SRPK1	PIP4K2B	0.574288822
FRK	BLK	0.574147972
ROS1	TNK1	0.57414665
EPHA1	ABL2	0.574110481
FGFR3	RET	0.57409919
MARK2	PAK4	0.574039391
NUAK2	CDK7	0.574038445
FGFR3	SIK1	0.573911536
GAK	MYLK	0.573868418
TNIK	RIOK1	0.573739314
MET	MERTK	0.573691633
DYRK1A	CSNK1A1	0.573372671
EPHA1	EPHB4	0.57334433
PDGFRB	FGR	0.573335856
MARK1	MARK3	0.573312245
MAP4K3	AAK1	0.573280189
EPHA1	EPHA7	0.57326781
CLK1	AAK1	0.573152634
SLK	MAP4K5	0.573022893
MET	AXL	0.572945413
FLT1	DDR1	0.572803548
FRK	TXK	0.572785251
AURKC	RIOK3	0.572762794
INSRR	INSR	0.572714058
MAP4K3	BMP2K	0.572600283
MAP4K2	ROCK2	0.572580645
MAP3K9	MAP4K1	0.572495843
AXL	MAP4K1	0.572481138
MAP4K1	TNIK	0.57247377
PAK4	PAK6	0.572321751
EPHA1	EPHB1	0.572258617
CIT	MAP3K19	0.572232645
NUAK2	MAP3K7	0.572112331
EPHB4	EPHA3	0.572098612
ULK3	RIOK1	0.571758606
AXL	MAP4K2	0.571745178
CAMKK2	DAPK1	0.571608733
BTK	TEC	0.571242827
MAP4K4	CIT	0.571231714
CSNK2A1	DAPK3	0.571224116
ULK3	RIOK3	0.571151539
SRC	MAP3K3	0.571149808
CDK7	MAP4K2	0.571129317
PRKAA1	AURKC	0.571113386
DYRK1B	MAPK15	0.571039962
IRAK3	MAP4K2	0.571020195
BMX	FES	0.570945843
MAP4K3	MINK1	0.570807144
HIPK1	CSNK2A2	0.570742349
MAP4K1	MAP4K2	0.570718243
SRC	TXK	0.57050907
TAOK1	BMP2K	0.570403889
ACVR1B	TGFBR1	0.570382279
MAP3K7	PIP5K1A	0.570337794
TTK	CLK2	0.570279466
IKBKB	MYLK4	0.570239125
ABL2	MAP3K3	0.570220725
MAP4K3	STK35	0.570069516
CLK2	AAK1	0.570043453
KIT	ULK3	0.569992378
RET	TEK	0.569906547
PAK1	PAK2	0.569854694
PRKAA1	MARK3	0.569691112
FGR	PRKAA2	0.569589712
KIT	MAP4K1	0.569565451
PHKG2	DCLK1	0.569340292
HIPK1	MINK1	0.569333462
EPHA3	FGR	0.569223391
HCK	SLK	0.569150012
HIPK1	AAK1	0.569044984
BTK	MAP4K3	0.568680628
ULK3	STK16	0.568635172
AURKC	MAP3K7	0.568397328
CLK4	CSNK2A1	0.568339058
GAK	RIOK1	0.568158323
SRC	MAP4K1	0.56809621
FGR	AXL	0.568077759
ULK3	MAP2K2	0.568036203
AXL	TNIK	0.568028492
MAP3K9	MAP3K3	0.567933534
DYRK2	IRAK1	0.567769234
ULK2	MARK3	0.567666173
GAK	MAPK10	0.567446645
AURKC	AAK1	0.567434944
LYN	TEK	0.567427044
AURKB	EPHB6	0.567404446
MAP4K3	STK3	0.567365569
SLK	BTK	0.567260291
PDGFRA	FGR	0.567255343
FGR	AURKB	0.567112539
HIPK4	DYRK2	0.567097717
MAP3K3	ULK1	0.566963554
ALK	PTK2	0.566936156
ROCK2	SRPK3	0.566923305
CSF1R	MAP4K1	0.5666794
TNIK	MAP2K5	0.566544544
PDGFRB	MAP3K19	0.566443189
MAP2K3	MAP2K4	0.566440682
MET	MAP4K1	0.566385401
IRAK3	AAK1	0.566338453
AURKC	ULK1	0.566148374
GAK	BMP2K	0.566070129
RIOK2	IRAK3	0.565907292
EPHA6	EPHA5	0.565859272
RIPK2	EPHB6	0.565826114
CDK16	CDK17	0.565674736
ROCK2	AAK1	0.565440063
GAK	MKNK2	0.565418481
TAOK1	RIOK1	0.565311677
HIPK3	CDK7	0.565248275
MAP4K3	NUAK2	0.565227747
PHKG2	DAPK1	0.565167296
NUAK2	STK16	0.565066913
NTRK2	MAP3K7	0.564969951
MAP4K2	PIP5K1A	0.564890466
MAP4K3	PIP5K1A	0.564741047
HIPK2	CDK7	0.564480243
BTK	MAP3K9	0.564224723
CSNK2A1	TNIK	0.564155161
FLT1	SRC	0.564092509
MAP4K1	MAP4K4	0.563977946
FGR	MAP3K9	0.563976242
FGR	SIK2	0.563943131
EPHA1	FYN	0.563883737
ULK3	ANKK1	0.563855363
TTK	STK16	0.563845037
TAOK1	RIOK3	0.563817869
PRKAA2	ULK2	0.563808379
BTK	ERBB4	0.563807772
FRK	DDR1	0.563750868
EPHA7	EPHB4	0.563632363
STK16	IRAK3	0.563605876
HIPK1	MAPK15	0.563495671
TIE1	MERTK	0.563344683
HIPK4	IRAK1	0.563292072
TXK	MAP4K1	0.56319754
FLT1	LCK	0.562960726
HIPK1	DYRK2	0.562654944
LCK	BTK	0.562572329
HCK	DDR1	0.562525011
PDGFRB	MAP4K1	0.562426379
BLK	ERBB4	0.562423786
MST4	MAP3K2	0.562057465
STK33	CAMKK2	0.561926334
ROCK2	RIOK1	0.56185363
MAP3K7	IRAK1	0.561753834
EPHA8	EPHA3	0.561743941
ROCK2	MAP2K3	0.561670819
TAOK1	CLK2	0.561628573
CSF1R	MAP3K3	0.561627323
EPHA3	DDR2	0.561617918
ULK3	MAP2K1	0.561610217
FLT1	PDGFRA	0.561521624
PDGFRB	MAP4K4	0.561494281
SYK	MAP4K1	0.561478977
AURKB	MAP3K7	0.561475532
CSF1R	SIK1	0.561437336
MARK2	MARK1	0.561337981
EPHA1	SIK1	0.561269911
PRKAA2	AURKB	0.5611739
GAK	CLK1	0.561121239
FRK	SIK1	0.561105664
YES1	DDR1	0.561006508
KIT	BLK	0.560968255
SYK	PRKAA2	0.560923731
SLK	TNIK	0.560901888
FGR	DDR1	0.560862772
CLK2	CAMKK2	0.560801291
FGFR3	FLT4	0.560727704
MAP3K9	ULK3	0.560679927
SIK1	MAP3K9	0.560674845
ULK1	MAP3K7	0.560670918
CDC42BPG	CDC42BPA	0.560622393
YES1	STK10	0.56054497
SYK	SRPK1	0.560471311
DAPK3	CAMK1D	0.560432209
MAP3K9	SIK2	0.560423442
NTRK1	MAP3K7	0.560400596
CAMKK1	DAPK2	0.560336623
SIK1	FES	0.560231693
PDGFRB	AXL	0.560109607
CLK4	AAK1	0.560093703
MYLK	DAPK1	0.559995833
HIPK4	MAP2K5	0.559953801
HCK	TNK2	0.559800518
FLT1	FYN	0.559758924
CSNK2A2	IRAK3	0.559758381
CDK7	CSNK2A1	0.559722273
GAK	MAP3K7	0.559671585
KIT	MAP2K5	0.55957858
STK33	DCLK1	0.559504408
EPHA3	FYN	0.559456372
FLT1	KIT	0.559361328
PDGFRA	CSF1R	0.559295088
MST4	ULK1	0.55924964
CLK1	CLK3	0.558954489
CLK1	CAMKK2	0.558728632
SIK1	SYK	0.558612653
DYRK1B	AAK1	0.5585614
MAP4K3	MARK2	0.558534233
AURKC	NUAK2	0.558445381
MAP4K1	ULK3	0.55838657
CLK2	DAPK3	0.558365038
AURKC	SRPK1	0.558185266
ABL2	CSK	0.558159236
SIK1	BTK	0.558137433
EPHA1	FGR	0.558130439
YES1	AXL	0.558114716
HIPK4	EPHB6	0.558054845
EPHB1	EPHA8	0.558036167
MAP3K11	SYK	0.558031063
TNK1	MKNK2	0.558017455
FYN	DDR1	0.558007125
CSNK2A1	MAP3K7	0.557921566
CSNK2A1	IRAK3	0.557768498
FGR	TEK	0.557727754
FGR	MAP4K3	0.557720313
PRKAA1	ULK3	0.55766395
YES1	MAP3K3	0.557572685
HCK	BTK	0.557552386
PDGFRA	LCK	0.557489091
LCK	TIE1	0.557385171
PDGFRB	DDR1	0.557364135
MET	ULK3	0.557237665
MAP2K3	PAK7	0.556985689
MERTK	BTK	0.556756978
TAOK1	ULK2	0.556716017
MAP2K6	MAP2K3	0.556665489
LCK	MAP4K5	0.556612263
KIT	RET	0.55656918
HIPK3	CSNK2A1	0.556515728
TTK	CAMKK1	0.556478113
CSF1R	TXK	0.556445465
MAP4K1	MAP3K7	0.556435464
MYLK	CAMKK1	0.556415153
FLT1	FGR	0.55640752
YES1	TEK	0.556154344
YES1	TNK2	0.55609543
BLK	SIK1	0.556043531
RET	MAP4K1	0.556010322
MKNK2	MAP3K19	0.555997084
IRAK4	GRK7	0.555986997
RIPK2	MAP2K5	0.555980164
YES1	MAP4K1	0.555874045
SIK1	MAP3K3	0.555768034
LYN	TXK	0.555750172
RIOK1	DAPK3	0.55573905
FLT1	TIE1	0.555688717
ULK2	MARK2	0.555584297
EPHA1	FLT1	0.555495298
HCK	AXL	0.555483219
MAP3K7	MAP2K5	0.555448835
KIT	MAP4K4	0.555414486
PDGFRB	FRK	0.55538724
CDK17	CDK2	0.555384615
FGR	MERTK	0.555373961
PTK2	STK33	0.555360829
EPHB1	EPHA3	0.55521547
MERTK	MAP4K5	0.555190192
IRAK3	RIOK3	0.555135489
PDGFRB	MAP2K5	0.555025661
PRKAA1	AURKA	0.555009701
HIPK4	CIT	0.554929496
IRAK3	RIOK1	0.554675674
AURKC	RIOK1	0.554622879
LYN	MAP4K1	0.554515983
LCK	SIK1	0.554413642
GAK	RIOK3	0.554346008
EPHA2	ABL2	0.554266255
PDGFRB	RET	0.554264524
NEK1	EIF2AK2	0.554259317
ABL2	SYK	0.554258242
CDC42BPG	CDC42BPB	0.554200981
TEK	MAP4K1	0.554175774
NUAK2	TNIK	0.554055814
KIT	AXL	0.554053043
MST4	ULK2	0.553980483
ULK1	CDK7	0.553932832
TEK	CSK	0.553920041
MAP3K9	SRPK1	0.553894203
MAP3K3	TAOK1	0.553880059
HIPK1	IRAK1	0.553863593
RIPK2	ZAK	0.553851104
BLK	TNK2	0.553784431
MAP2K5	IRAK1	0.553481724
ABL2	DDR2	0.55347769
MAP4K2	MELK	0.553471082
RET	MAP3K7	0.55346777
MAP4K5	MAP3K7	0.553446692
CLK1	MAP3K7	0.55343259
ULK3	MAP3K3	0.553418254
ZAK	PDGFRA	0.553281822
RIOK1	MARK2	0.553252855
MAP4K5	MAP4K2	0.55307031
ULK1	PHKG2	0.552892379
KIT	YES1	0.552870758
SRC	MAP4K5	0.552751088
SLK	MAP3K3	0.552721774
MAP4K3	RIOK1	0.552501834
MAP4K3	MELK	0.552454915
